X		因 立法院 審理 服貿 協議 程序 的 變化 而 發起 ，
X		因 兩岸 服務 貿易 協議 在 立院 審議 爭議 ，
X		因此 ，
X		因此 ，
X		因此 ，
X		因此 ，
X		因此 ，
X		因此 才 有 「 載具 」 之 說 ；
X		因此 才 會 有 「 引導 民意 」 之 說 。
X		因此 認定 黃世銘 不 應 向 總統 和 院長 報告 ，
X		因而 ，
X		因為 ，
X		因為 ，
X		因為 三月 二十三日 晚間 ，
X		因為 他 易於 向 一 方 傾倒 ，
X		因為 他們 把 學生 當成 棋子 。
X		因為 在 民主 體制 下 ，
X		因為 她 明白 ，
X		因為 從 道德 制 高點 出發 ，
X		因為 這 個 被 當成 「 民事 訴訟 」 審理 的 判決 ，
X		因為 隨時 可以 利用 任一 項 程序 異議 阻擋 服貿協議 的 進行 。
X		在 中正 紀念堂 抗議 老 代表 延任 的 學運 ，
X		在 五月 底 的 新 政府 組成 前 ，
X	惡名昭彰	在 少數 惡名昭彰 的 老 立委 領軍 下 ，
X		在 台灣 ，
X		在 台灣 的 民主 發展史 上 ，
X		在 台灣 的 核電 與 服貿 爭議 中 ，
X		在 台灣 剛剛 解嚴 時期 ，
X		在 外界 看來 ，
X		在 民主 國家 ，
X		在 民主 體制 下 ，
X		在 民主 體制 下 ，
X		在 民國 九十三年 總統 大選 後 ，
X		在 民進黨 崛起 、 國民黨 分裂 的 時代 ，
X		在 先進 民主國家 ，
X		在 各 方 的 克制 下 ，
X		在 投入 運動 前 並 不 知 「 服貿 協議 」 為何 物 ；
X		在 其他 國家 也 極 少見 。
X		在 社會 上 就 有 兩 個 （ 或 更多 ） 支持 服貿 的 人 。
X		在 宣布 克里米亞 併入 俄國 時 ，
X		在 政治 敵對 愈發 洶湧 的 台灣 ，
X		在 國光 石化 、 核電 、 都更 等 議題 上 ，
X		在 密室 協商 中 變成 了 需要 「 逐條 審查 」 的 模式 ？
X		在 接受 ＣＮＮ 訪問 時 並稱 ，
X		在 許舒博案 ，
X		在 這 種 情況 下 ，
X		在 這 種 情況 下 ，
X		在 這裡 最為 明顯 ，
X		在 凱道集 會多日 。
X	狼爪	在 普亭 狼爪 和 西方 口惠 下 的 烏克蘭
X		在 程序 正義 上 引起 爭議 ；
X		在在 考驗 著 學運 的 實質 承受度 及 光 環保 鮮 效期 。
X		在在 讓 人 側目 。
X		在野黨 以 戰逼 和 ，
X		地院 的 判決書 並 指陳 ，
X		多 位 大法官 相互 爭辯 的 「 許可 」 或 「 報備 」 ，
X		多半 能 維持 基本 的 秩序 ，
X		多半 敢 怒 不 敢 言 。
X		多數 尊重 少數 」 的 民主 殿堂 ，
X		她 在 聲明 中 說 ：
X		她 能 號令 綠營 立委 在 國會 進行 良性 制衡 ，
X		她 對 政黨 角色 的 反省 應 不僅 止於 此 。
X		她 領導 下 的 綠營 ，
X		如 前 所 述 ，
X		如今 ，
X		如今 ，
X		如今 西方 國家 承諾 的 援助 遲遲 未 到 ，
X		如今 既已 應允 「 逐條 審查 ╱ 逐條 表決 」 ，
X	霸佔	如今 若 謂 未 經 國家 選舉 選出 者 竟 能 霸占 國會 ，
X	軟弱	如此 軟弱 的 表現 ，
X		如此 操切 ，
X		如此一來 ，
X	如何 能 進入 北京 扮演 主要 角色 的 ＲＣＥＰ ？	如何 能 進入 北京 扮演 主要 角色 的 ＲＣＥＰ ？
X	如何 教 人民 相信 政府 能 在 兩岸 談判 中 站穩 立場 ，	如何 教 人民 相信 政府 能 在 兩岸 談判 中 站穩 立場 ，
X	如何 說服 其他 國家 接受 台灣 加入 條件 更 嚴 的 區域 夥伴 協定 ？	如何 說服 其他 國家 接受 台灣 加入 條件 更 嚴 的 區域 夥伴 協定 ？
X	如何 歸屬 「 應 秘密 」 的 範疇 ？	如何 歸屬 「 應 秘密 」 的 範疇 ？
X	?	如何 讓 包容 多元 的 力量 撐起 更 廣 的 民意 支持 ？
X		如果 五月 蔡英文 當選 民進黨 主席 ，
X		如果 五百八十六萬 張 選票 選出 的 六十多 席 國民黨 立委 沒有 代表性 ，
X		如果 王金平 覺得 議長 職務 還 有 一點 尊嚴 可期 ，
X	「 換 一 塊 路牌 的 台獨 」	如果 民進黨 再 以 「 換 一 塊 路牌 的 台獨 」 來 收割 這 場 學運 所 孕育 塑造 的 民心 民情 ，
X		如果 立院 恢復 召開 委員會 ，
X	淪為	如果 立院 繼續 淪為 無止盡 杯葛 衝突 的 脫序 秀場 ，
X		如果 立院 繼續 淪為 無止盡 杯葛 衝突 的 脫序 秀場 ，
X		如果 自我 標榜 為 絕對 正義 ，
X		如果 我們 堅持 活 在 過去 ，
X		如果 我們 無法 學習 和 不同 意見 的 人 相處 ，
X		如果 破門 砸 窗 侵入 立法院 不 是 暴力 ，
X		如果 從 張慶忠 的 「 關鍵 卅 秒 」 再 往 前 推 ，
X		如果 朝野 立委 還 有 一點 責任 意識 ，
X		如果 對立 意見 仍 找 不 到 化解 之 道 ，
X		如果 學生 領袖 及 其 指導 教授 們 珍惜 這 次 抗爭 經驗 ，
X		如果 警察 抵 拒 學生 砸 窗破 門 侵入 行政院 為 「 國家 暴力 」 ，
X		如果說 得 更 早 ，
X		年輕 世代 備感 無力 ，
X		成為 全 案 最 大 受害 者 ；
X		早 在 去年 六月 即已 送進 立院 ，
X		早已 不 是 沒有 言論 自由 的 時代 ，
X	公器私用	有 一 個 更 古老 的 名稱 叫做 「 公器 私 用 」 ；
X		有 人 在 胡適 故居 前 發表 聲明 ，
X		有 人 形容 ，
X		有 人 將 這 場 太陽花 學運 與 一九九○年 的 野百合 學運 相較 。
X		有 人 說 台灣 經濟 未 因 ＥＣＦＡ 而 大好 ，
X	有 什麼 民眾 在 懷念 打打鬧鬧 的 立法院 嗎 ？	有 什麼 民眾 在 懷念 打打鬧鬧 的 立法院 嗎 ？
X		有 他國 的 前車之鑑 可 為 參照 。
X		有 必要 重新 進行 協商 ，
X		有 深化 效果 。
X		有 普選 可 促成 的 政黨 輪替 。
X		有待 朝野 立委 併同 與 其他 版本 審議 整合 。
X		有時 竟 顯得 勝過 幾百萬 個 被 當成 「 背景值 」 的 無名氏 。
X		此 一 工程 如今 證實 是 成功 的 。
X		此 一 判決 ，
X		此 一 結果 ，
X		此 次 「 占領 立法院 」 ，
X		此 次 服貿協議 的 內容 或許 無法 讓 所有人 感到 認同 ，
X		此 次 學運 ，
X		此 事 引起 國際 矚目 ，
X	嚴重 	此 事 誠 是 一 件 嚴重 的 議事 衝突 ，
X	彌足珍貴	此 為 彌足珍貴 的 社會 資產 。
X		此 為 彌足珍貴 的 社會 資產 。
X		此 時 此刻 ，
X		此 時 此刻 看來 ，
X		此 案 一直 以來 的 主要 爭 論點 ，
X		此 案 敗訴 ，
X		此 舉 ，
X		此 舉 ，
X		此 舉 其實 杯葛 力道 有限 ，
X		此外 ，
X		此刻 喊 「 自由 」 太 輕鬆 ，
X		此刻正 考驗 著 台灣 社會 的 正 是 這 一 主題 ：
X		江揆 和 馬 總統 先後 發表 公開 談話 ，
X		而 「 占領 國會 」 並 不能 直接 等同 於 「 代表 民意 」 。
X		而 人們 對 它 的 了解 卻 仍 僅 止於 懶人 包 程度 ？
X	衝撞	而 不 是 無 限制 的 衝撞 或 占領 。
X		而 不 是 無 限制 的 衝撞 或 占領 。
X		而 不 是 遭到 強制 驅離 。
X		而 不可能 「 甩掉 中國 ，
X	霸占	而 不會 由 霸占 國會 者 來 領導 。
X		而 今天 ，
X	掛彩	而 今天 反 服貿 事件 眼看著 又 重蹈覆轍 讓 黨鞭 掛彩 ，
X		而 今天 台灣 的 政治 及 社會 景象 ，
X		而 今天 的 反 服貿 抗爭 行動 ，
X	脫軌	而 反 服貿 不 對等 的 初衷 也 漸 被 脫軌 的 高調 淹沒 。
X		而 反 服貿 不 對等 的 初衷 也 漸 被 脫軌 的 高調 淹沒 。
X		而 反對 者 為了 強化 訴求 的 正當性 ，
X		而 主審 法官 從 去年 的 「 假 處分 」 到 本 案 判決 ，
X		而 令 人 好奇 的 是 ，
X		而 只是 空泛 地 說 「 傷害 中小企業 」 。
X		而 台灣 是 民主 新秀 ，
X		而 台灣 若 因 服貿 協議 的 波折 以致 喪失 加入 ＴＰＰ 或 ＲＣＥＰ 的 機緣 ，
X		而 未 皆 理性 負責 的 「 公民 」 。
X		而 未 經 許可 的 集會 遊行 ，
X		而 民國 九十七年 政權 再度 輪替 ，
X		而 民進黨 立委 則 全力 為 學生 提供 軍火 和 糧草 ，
X		而 民進黨 開除 邱彰 一 案 ，
X	空轉	而 立法院 因 長期 失 能 、 空轉 、 密室 交易 而 失去 人民 的 尊重 與 期待 ，
X		而 立法院 因 長期 失 能 、 空轉 、 密室 交易 而 失去 人民 的 尊重 與 期待 ，
X		而 在 實務 上 ，
X		而 此 一 服貿協議 則 是 一 高度 片面 讓 利 的 條約 ；
X		而 自認為 高於 國會 ，
X		而 行政 部門 唯恐 得罪 立院 ，
X		而 克里米亞 被 俄國 輕易 奪走 ，
X		而 放眼 仍 看 不 到 終點 。
X		而 服貿 協議 正 處於 這 個 大 戰略 的 銜接點 。
X		而 非 民事 訴訟 的 「 私權 」 。
X		而 國民黨 僅 憑 「 考紀 委員會 」 即 作出 嚴厲 懲處 ，
X		而 將 近年 來 的 社會 挫折 如 貧富 差距 、 二十二 Ｋ 等 ，
X		而 欲 加入 這 兩 項 區域 經濟 夥伴 協定 ，
X		而 這 次 學生 群眾 占領 立法院 多 日 ，
X		而 就算 立法院 效能 再 差 ，
X		而 普亭 為了 因應 可能 的 制裁 ，
X	杯葛	而 朝野 立委 卻 依舊 在 那裡 推擠 、 杯葛 、 議而不決 ；
X	杯葛	而 朝野 立委 卻 依舊 在 那裡 推擠 、 杯葛 、 議而不決 ；
X		而 演變 至今 ，
X		而 課堂 上 所 授 所 學 ，
X		而 積欠 俄羅斯 的 一百六十億 美元 天然氣 費用 已 面臨 追討 。
X		而 遺忘 了 社會 責任 和 問政 初衷 。
X	「 人民 」	而 雙方 竟 都 口口聲聲 宣稱 自己 代表 「 人民 」 。
X	邊緣化	而 邊緣化 的 結果 ，
X	關說 主角 	而 關說 主角 則 在 群丑迴護 下 ，
X	迴護	而 關說 主角 則 在 群丑迴護 下 ，
X		而且 ，
X		而且 漸漸 蔓延 到 重大 公共 政策 ，
X		而是 引導 民意 、 愛 台灣 的 力量 。
X		而是 引導 民意 、 愛 台灣 的 力量 。
X		而是 占領 政府 機關 的 問題 。
X		而是 另 有 原因 。
X		而是 立院 「 政黨 協商 」 的 政治 程序 ） ，
X		而是 因為 這 個 機構 代表 人民 行使 主權 ，
X		而是 在 那裡 作壁上觀 的 朝野 政治 人物 ，
X		而是 有沒有 辦法 找到 讓 此 事 和平 落幕 的 途徑 。
X		而是 希望 以 服貿協議 來 完善 ＥＣＦＡ 體系 ，
X		而是 要 將近 兩 星期 的 占領 國會 行動 拉長 戰線 ，
X		而是 這些 失職 立委 ，
X		而是 藍 綠 政客 對 他 的 聯手 追殺 ，
X		自 學生 進占 立院 迄 今 ，
X		自 屬 偵查 不 公開 的 「 公益 例外 」 ；
X		自己 在 「 反 服貿 」 議題 上 所 希望 傳遞 的 價值 為何 ，
X		自己 在 「 客觀 的 知 」 與 「 主觀 的 識 」 兩 方面 是否 皆 已 做到 「 心安理得 」 ？
X		自己 卻 無法 收拾 ，
X		自由 與 相關 的 公民 素養 ，
X		自是 又 一 打擊 。
X		至今 仍 難以 平復 。
X		至少 應 還 記得 蘇貞昌 拒絕 了 馬英九 服貿 專題 辯論 的 邀請 吧 ？
X		至於 民進黨 或 其他 社運 人士 ，
X		至於 在 民主 抗爭 的 道路 上 ，
X		至於 倒掛 國旗 、 占據 國會 亦 恐 會 惡化 國人 的 認同 分裂 ；
X		至於 學生 要求 召開 「 公民 憲政 會議 」 ，
X		至於 學生 要求 的 另外 兩 點 ：
X		至於 蘇貞昌 ，
X		行使 集會 遊行 權利 ，
X		行政 和 立法 部門 均 未 拿出 溝通 及 疏導 誠意 ，
X	消極	行動 顯得 遲緩 而 消極 。
X		行動力 強 ，
X		西方 國家 之所以 遲遲 不 願 提供 烏克蘭 經濟 援助 ，
X	流失	似 有 逐漸 流失 之 虞 。
X		似乎 表現 得 根本 不以為意 。
X		但 「 人民 」 不 是 一 個人 ，
X		但 「 反 服貿 」 畢竟 只是 各 種 不同 主張 中 的 一 種 ，
X		但 「 占領 國會 」 也 不可能 等同 於 「 代表 民意 」 ，
X		但 ＥＣＦＡ 過關 後 ，
X	官腔 	但 一 派 官腔 官調 ，
X		但 一 派 官腔 官調 ，
X		但 一 週 過去 ，
X		但 一切 的 ＦＴＡ 皆 是 「 有 給 有 取 」 ，
X	輕易	但 一般 民眾 對 政府 機關 如此 輕易 失守 ，
X		但 凡事 皆 抗爭 ，
X		但 已 在 兩岸 議題 中 翻滾 了 幾十 年 的 民進黨 豈可 能 不 知 ？
X		但 反 服貿 的 人 不能不 知道 。
X		但 他 將 此 事 界定為 「 立法院 內部 事務 」 則 屬 正確 。
X		但 只是 為了 黨爭 ，
X	窮追 猛 打	但 台北 地院 抓 著 黃世銘 的 行政 違失 窮追 猛 打 ，
X		但 台灣 不能 只 依賴 具有 政治 讓 利 因素 的 ＥＣＦＡ ，
X	「 密室 協商 」	但 台灣 近年 來 頻頻 透過 「 密室 協商 」 解決 問題 ，
X	過激	但 同時 檢視 學生 群眾 的 過激 之 舉 ，
X		但 回顧 台灣 過去 的 類似 事件 ，
X		但 在 王案 中 「 審判權 」 問題 已 成 焦點 ，
X		但 在 台灣 ，
X	惡質 	但 在 台灣 的 惡質 政治 文化 下 ，
X		但 在 各界 不斷 呼籲 下 ，
X		但 在 法官 眼 中 ，
X		但 在 現實 上 顯然 影響 不 大 。
X	群魔 亂 舞	但 在 群魔 亂 舞 的 年代 ，
X		但 在 學生 高呼 「 人民 反對 服貿 」 的 聲浪 裡 ，
X	?	但 她 有 能力 擋住 這 個 趨勢 嗎 ？
X		但 如今 ，
X		但 有 些 爭議 牽涉 的 利害 較 不 明確 ，
X		但 至今 實際 行動 卻 很 有限 ，
X		但 別 忘 了 ，
X		但 抗爭 學生 一步 一步 升高 訴求 ，
X		但 事事 協商 ，
X	「 台灣 全球化 生存 戰略 」	但 服貿 協議 畢竟 仍 是 攸關 「 台灣 全球化 生存 戰略 」 的 大 是 大非 ；
X		但 服貿 協議 畢竟 仍 是 攸關 「 台灣 全球化 生存 戰略 」 的 大 是 大非 ；
EXAGGERATION	永遠	但 近年 來 卻 逐漸 成 了 永遠 在 上演 杯葛 、 衝突 、 脫序 戲碼 的 鬥獸場 。
LL	杯葛	但 近年 來 卻 逐漸 成 了 永遠 在 上演 杯葛 、 衝突 、 脫序 戲碼 的 鬥獸場 。
LL	脫序	但 近年 來 卻 逐漸 成 了 永遠 在 上演 杯葛 、 衝突 、 脫序 戲碼 的 鬥獸場 。
NCL	鬥獸場	但 近年 來 卻 逐漸 成 了 永遠 在 上演 杯葛 、 衝突 、 脫序 戲碼 的 鬥獸場 。
X		但 很 難說 這 數百 人 對 示威 目標 都 具有 共識 ；
LL	矛盾	但 持續 兩 周 的 學運 必須 設法 擺脫 「 以 民主 之 名 妨害 民主 」 的 矛盾 ，
X		但 政爭 延續 十 年 ，
NCL	「 台灣 社會 良心 」 的 意見 領袖	但 若 能 聽 一 聽 許多 堪稱 「 台灣 社會 良心 」 的 意見 領袖 如 彭淮南 、 施振榮 、 嚴 長壽 、 童子 賢 等 的 談話 ，
ATA	施振榮	但 若 能 聽 一 聽 許多 堪稱 「 台灣 社會 良心 」 的 意見 領袖 如 彭淮南 、 施振榮 、 嚴 長壽 、 童子 賢 等 的 談話 ，
ATA	童子 賢	但 若 能 聽 一 聽 許多 堪稱 「 台灣 社會 良心 」 的 意見 領袖 如 彭淮南 、 施振榮 、 嚴 長壽 、 童子 賢 等 的 談話 ，
NCL	意見 領袖	但 若 能 聽 一 聽 許多 堪稱 「 台灣 社會 良心 」 的 意見 領袖 如 彭淮南 、 施振榮 、 嚴 長壽 、 童子 賢 等 的 談話 ，
X		但 烏克蘭 的 問題 不同 ，
LL	崩毀	但 崩毀 可能 只 在 一 夕 之間 。
EXAGGERATION	一 夕 之間	但 崩毀 可能 只 在 一 夕 之間 。
NCL	關說 者	但 從 「 關說 者 勝利 、 揭弊 者 判刑 」 的 結果 看 ，
NCL	揭弊 者	但 從 「 關說 者 勝利 、 揭弊 者 判刑 」 的 結果 看 ，
X		但 從 判決書 的 長篇大論 ，
NCL	「 解嚴 後 首 波 民主 世代 」	但 這些 「 解嚴 後 首 波 民主 世代 」 的 表現 ，
X		但 這些 「 解嚴 後 首 波 民主 世代 」 的 表現 ，
LL	揭竿 而 起	但 就 為 「 反 服貿 」 揭竿 而 起 的 意義 而 言 ，
X		但 就 為 「 反 服貿 」 揭竿 而 起 的 意義 而 言 ，
X		但 就算 堅持 非暴力 抗爭 ，
X		但 最終 仍 未 能 釋眾疑 。
X		但 無論如何 這 總 比 北京 斷禁 或 壓抑 兩岸 經貿 ，
LL	短短	但 短短 一 個 月 後 ，
X		但 絕無 可能 逃避 或 停斷 兩岸 經貿 ，
X		但 對 台灣 而 言 ，
X		但 對照 她 稍早 指責 民進黨 的 「 私有化 」 傾向 ，
X		但 演變 至今 卻 出現 「 私有化 」 現象 ；
X		但 請問 ：
X		但 學生 運動 的 問題 ，
LL	焦慮 、 	但 學運 仍 掀起 了 社會 的 焦慮 、 猜疑 與 仇恨 ；
LL	猜疑 	但 學運 仍 掀起 了 社會 的 焦慮 、 猜疑 與 仇恨 ；
LL	被 踐踏	但 整 個 政府 的 顏面 可以 如此 被 踐踏 嗎 ？
PS	但 整 個 政府 的 顏面 可以 如此 被 踐踏 嗎 ？	但 整 個 政府 的 顏面 可以 如此 被 踐踏 嗎 ？
X		但 整體 來 說 ，
X		但 整體 觀察 ，
X		但 應該 譴責 的 不 是 學生 ，
X		但 懶人包 不會 告訴 你 ，
X	霸占	但 霸占 立法院 及 侵入 行政院 的 太陽花 ，
X	太陽花	但 霸占 立法院 及 侵入 行政院 的 太陽花 ，
X		但 顯然 ，
LL	喪志 	但 讓 自己 喪志 喪膽 則 無 必要 。
X		但 讓 自己 喪志 喪膽 則 無 必要 。
X		但是 ，
X		但是 ，
X		何以 鬧成 不共戴天 般 的 仇恨 對立 ？
X		何況 ，
PS	你們 心 中 真的 還 有 別人 嗎 ？	你們 心 中 真的 還 有 別人 嗎 ？
X		你們 心 中 真的 還 有 別人 嗎 ？
X		你們 的 首領 也 如此 。
LL	故意	判決 故意 撇開 檢審會 已經 檢驗 過 的 王柯 關說 事實 ，
LL	撇開	判決 故意 撇開 檢審會 已經 檢驗 過 的 王柯 關說 事實 ，
X		判決 論述 卻 讓 人 有 重量 不足 之 感 。
X		利用 人民 公投 ，
X		即 一目了然 。
X		即 不能 在 兩岸 政策 上 獲得 共識 。
ATF	「 害台 	即 不無 可能 出現 無以 逆轉 的 「 害台 禍台 」 的 後果 。
X		即 不無 可能 出現 無以 逆轉 的 「 害台 禍台 」 的 後果 。
X		即 不會 不 知 這 種 「 反中 抗中 變成 害台 禍台 」 的 弔詭 ；
X		即 必 使 台灣 在 經濟 上 更 依賴 大陸 ，
X		即 很 難 找到 簡單 的 共識 ，
X		即 是 主要 目標 ，
X		即 是 最 明顯 的 例子 。
X		即 無 「 黑箱 」 可 言 。
X		即使 大學生 不 知 ，
X		即使 不 將 此 處所 稱 「 領導 國家 」 說成 「 統治 國家 」 ；
X		即使 在 人民 之間 ，
X		即使 是 惠民 政策 ，
X		即使 衝突 不斷 ，
X		否則 ，
X		否則 ，
PS	否則 台灣 豈 有 可能 訂出 一 紙 「 只 取 不 給 」 的 條約 ？	否則 台灣 豈 有 可能 訂出 一 紙 「 只 取 不 給 」 的 條約 ？
X		否則 台灣 豈 有 可能 訂出 一 紙 「 只 取 不 給 」 的 條約 ？
X		否則 群眾 強行 進入 國會 占領 議場 ，
X		呈顯出 兩岸 政策 引發 的 社會 焦慮 ，
NCL	野百合	坐 在 中正 紀念堂 廣場 的 野百合 ，
LL	本末倒置	完全 本末倒置 。
LL	爾虞我詐	完全 是 朝野 立委 爾虞我詐 、 機關 算 盡 的 結果 。
LL	機關 算 盡	完全 是 朝野 立委 爾虞我詐 、 機關 算 盡 的 結果 。
X		完成 了 ＥＣＦＡ 的 簽署 。
X		完成 完備 的 兼併 程序 。
X		弄到 內 有 分裂 運動 ，
LL	兵疲 馬 困	弄得 全 國 員警 兵疲 馬 困 ，
X		形同 把 自己 下台 的 階梯 越 築 越 高 。
LL	霸凌	形同 霸凌 。
X		彷彿 他們 真的 能 代表 「 全民 」 指揮 國家 。
X		我 知道 你們 所 行 的 是 出於 無知 ，
X		我們 也 認為 ，
X		我們 不禁 要 問 ：
X		我們 只 會 被 世界 淘汰 。
X		我們 並 不 是 主張 政府 應 立即 動用 警力 將 學生 從 國會 驅離 ；
X		我們 所 處 的 環境 也 變 了 ；
X		我們 看到 了 法官 極端 在意 外界 的 評價 ，
X		我們 能否 學習 和 不同 意見 的 人 相處
X		我們 認為 ，
X		扮演 的 是 ＥＣＦＡ 與 ＴＰＰ 或 ＲＣＥＰ 的 銜接點 ；
NCL	忠誠 堪虞的 人	把 一 個 忠誠 堪虞 的 人 硬生生 塞給 國民黨 ，
X		把 一 個 忠誠 堪虞 的 人 硬生生 塞給 國民黨 ，
FW		把 自己 包裹 成 「 全 國 ─ 全民 」 （ national-popular ） 的 代言人 ，
X		把 自己 包裹 成 「 全 國 ─ 全民 」 （ national-popular ） 的 代言人 ，
X		把 問題 推給 國會 ；
LL	咬死	把 學運 訴求 咬死 在 「 退回 服貿 」 ，
LL	抗中	抗中 或 害台 ？
LL	害台	抗中 或 害台 ？
X		抗中 或 害台 ？
ATF	民主 倒退	抗爭 者 更 應該 思考 如何 避免 以 反 民主 的 手段 造成 民主 倒退 的 危機 。
X		抗爭 者 更 應該 思考 如何 避免 以 反 民主 的 手段 造成 民主 倒退 的 危機 。
X		抗爭 者 則 宣布 占領 行動 「 無 限期 」 ，
LL	癱瘓	抗爭 運動 不僅 癱瘓 國會 運作 ，
X		抗爭 運動 不僅 癱瘓 國會 運作 ，
X		抗爭 綿綿 無絕期 。
X		抗議 群眾 心 裡 裝 得 進 的 答案 卻 太少 。
LL	令 人 痛心 的	更 令 人 痛心 的 ，
X		更 令 人 痛心 的 ，
X		更 包括 人 與 人 之間 的 互相 尊重 。
X		更 可 完全 消除 「 黑箱 」 的 問題 ，
X		更 必須 贏得 全球化 的 挑戰 。
X		更 有 緊縮 之 可能 。
LL	狹隘	更 狹隘 到 令 人 困惑 。
LL	政治 災難	更 將 帶來 政治 災難 。
X	強 闖	更 視 強 闖 政院 為 踩 過 民主 容忍 的 「 紅線 」 。
LL	拉高 身段	更 進一步 拉高 身段 ，
X		更 進一步 拉高 身段 ，
X		更 進一步 說 ，
X		更 會 動搖 社會 大眾 對 集會 遊行 的 信心 。
X		更 試圖 燃起 遍 地 烽火 ，
X		更 對 執政 當局 充滿 不 信任感 ，
LL	難堪	更 難堪 的 是 ，
LL	嚴重	更 嚴重 的 是 ，
X		更 嚴重 的 是 ，
X		更何況 ，
X	闖入	沒有 任何 國家 能 容許 群眾 闖入 政府 機關 ，
X		沒有 任何 國家 能 容許 群眾 闖入 政府 機關 ，
X		沒有 服貿 協議 ，
DT	在 彰顯 什麼 樣 的 法律 價值 ，	究竟 在 彰顯 什麼 樣 的 法律 價值 ，
X		究竟 在 彰顯 什麼 樣 的 法律 價值 ，
X		見 秋毫 而 不 見 輿薪 ，
X		言論 自由 與 民主 發展 得來 不易 ，
FW	「 全民 總統 」 	身為 以 「 全民 總統 」 自居 的 領導人 ，
X		身為 以 「 全民 總統 」 自居 的 領導人 ，
X		迅速 收攏 了 社會 上 對於 軍 中 不當 管教 的 譴責 ，
LL	傷痕	那 次 的 傷痕 ，
X		那 次 的 傷痕 ，
X		那 其實 主要 是 全球 經濟 凋敝 及 台灣 產業 轉型 失敗 所 致 ；
X		那 是 他 必須 接受 的 另 一 種 社會 審判 。
X		那 將 使 台灣 在 經濟 與 政治 上 皆 不 安全 ；
X		那 將來 要 大修 《 集遊法 》 ，
X		那些 都 事 關 不同 民眾 的 權益 與 福祉 ；
X		那麼 ，
X		那麼 ，
LL	卸下	那麼 立法院 那 塊 銜牌 未來 還 會 隨時 遭到 抗爭 群眾 卸下 踐踏 。
LL	踐踏	那麼 立法院 那 塊 銜牌 未來 還 會 隨時 遭到 抗爭 群眾 卸下 踐踏 。
X		那樣 ，
X		那樣 的 話 ，
PS	並 不 令 人 意外 	並 不 令 人 意外 。
X		並 不 是 要 以 政府 停止 運作 為 代價 ；
X		並 不 是 電視 鏡頭 照到 者 就 能 「 領導 國家 」 ，
X		並 公開 向 學生 及 社會 大眾 承諾 ，
X	學運：胡適	並 引用 了 胡適之 語 ：
X		並 非 有 高度 組織 的 活動 ，
X		並 非 超乎 其他 主張 。
X		並 非 構陷 ；
X		並 思考 相關 監督 機制 。
LL	狠狠	並 狠狠 給 了 馬 總統 一 個 難堪 ；
X	挾制	並 挾制 國會 ，
LL	長才	並 發揮 其 「 圓融 」 長才 ，
X		並 發揮 其 「 圓融 」 長才 ，
LL	趨吉避凶 	並 趨吉避凶 、 因勢利導 ；
X		並 趨吉避凶 、 因勢利導 ；
X		並 藉 此 去 改善 台灣 的 國際 政經 關係 。
X		並 簽署 同意書 ；
X		並 觸動 社會 的 認同感 。
X		並且 不斷 地 追加 ，
X	導火線	事件 的 導火線 是 朝野 去年 協商 時 決定 「 逐條 審查 、 逐條 表決 兩岸 服貿協議 」 ，
X		事件 的 導火線 是 朝野 去年 協商 時 決定 「 逐條 審查 、 逐條 表決 兩岸 服貿協議 」 ，
X		事實 上 ，
X		事實 上 ，
X		事實 上 ，
X		事實 上 ，
X		事實 上 ，
X		事實 上 ，
X		事實 上 ，
X		事實 上 ，
X		事實 上 ，
X		事實 上 ，
X		事實 上 ，
HA	被 釘上 十字架	使 他 無法 免於 被 釘上 十字架 。
X		使 他 無法 免於 被 釘上 十字架 。
X	正義 之 真諦	使 國人 思考 民主 憲政 的 程序 正義 及 實質 正義 之 真諦 。
X	使徒 彼得	使徒 彼得 在 耶穌 被 釘 十字架 後 說 ：
X		使徒 彼得 在 耶穌 被 釘 十字架 後 說 ：
X		使得 警政署 在 釋字 四四五 號 解釋 言詞 辯論 時 ，
X		來 干涉 糾正 ，
X		來 否定 黃世銘 向 總統 報告 之 必要性 ，
X		來 決定 與 我國 談判 的 規格 。
X		來 爭取 與 積累 社會 大眾 的 信任 ；
X		例如 ，
X		例如 ，
X		例如 ，
FW	「 媽媽 反核 能 」	例如 「 媽媽 反核 能 」 、 「 學生 反 服貿 」 。
FW	「 學生 反 服貿 」	例如 「 媽媽 反核 能 」 、 「 學生 反 服貿 」 。
X		例如 洪仲丘 事件 ，
HA	泰國 的 紅 衫軍 和 黃 衫軍 之 爭	例如 泰國 的 紅 衫軍 和 黃 衫軍 之 爭 ，
HA	烏克蘭 十 年前 的 橘色 革命	例如 烏克蘭 十 年前 的 橘色 革命 看似 成功 ，
X		兩 年前 就 應 召開 此 會議 ；
X		兩 次 轉折 都 如此 出人意料 。
NCL	鬥獸場	兩 黨 把 議場 當成 鬥獸場 、 馬戲團 。
X		兩 黨 把 議場 當成 鬥獸場 、 馬戲團 。
X	極度 	兩岸 關係 極度 凶險 ，
LL	凶險	兩岸 關係 極度 凶險 ，
X		其 三 ，
X		其 代表性 即 不致 有 遭 認定 違反 《 人團法 》 之 虞 ；
X		其 抗爭 手法 之 老練 ，
X		其 重要性 不可 言喻 。
X		其 間 ，
X		其 間 ，
X		其 間 懲處 標尺 的 落差 ，
LL	憂慮	其 憂慮 可想而知 。
X		其一 ，
X		其一 ，
X		其二 ，
